id,name,latitude,longitude,url,category,address,phone_number,check_ins,rating
534079a2498e9a7be7705d6b,The Dignitary,38.903104144317396,-77.02409219129193,,Whisky Bar,"901 Massachusetts Ave NW
Washington, D.C. 20001
United States",,552,6.4
527087a111d2aed069a8e4e9,Catch 15,38.902104988235585,-77.03553199768066,http://catch15dc.com,Italian Restaurant,"1518 K St. NW (15th and 16th)
Washington, D.C. 20005
United States",(202) 969-2858,710,7.6
4c06fc128b4520a15b518697,Eden,38.90124477861089,-77.0403870261162,http://edendc.com,Nightclub,"1716 I St NW (btw 17th & 18th St. NW)
Washington, D.C. 20006
United States",(202) 905-9300,6184,6.9
5092671a498ec2f62c1a96da,Edgar Bar and Kitchen,38.90424580146609,-77.04030831238506,http://edgarbarandkitchen.com,Bar,"1127 Connecticut Ave NW (at L St NW)
Washington, D.C. 20036
United States",(202) 347-2233,1614,7.2
45498bfbf964a520923c1fe3,Chef Geoff's,38.89673612388038,-77.0298832654953,http://www.chefgeoff.com,American Restaurant,"1301 Pennsylvania Ave NW (btwn E & F St NW)
Washington, D.C. 20004
United States",(202) 464-4461,8969,8.5
4b22e4d7f964a520c64f24e3,El Chalan,38.90133958223821,-77.04467122470416,http://www.elchalandc.com,Peruvian Restaurant,"1924 I St NW
Washington, D.C. 20006
United States",(202) 293-2765,1181,7.8
4b3fc05ef964a520dfad25e3,El Rinconcito Cafe,38.90542,-77.02703125,http://elrinconcitocaferestaurant.com,Latin American Restaurant,"1129 11th St NW (at M St NW)
Washington, D.C. 20001
United States",(202) 789-4110,2013,9.1
4c5b4f9f7735c9b639698972,Elizabeth's Gone Raw,38.903901343196054,-77.0313795936902,http://www.elizabethsgoneraw.com,Vegetarian / Vegan Restaurant,"1341 L St NW (btwn 13th & 14th St NW)
Washington, D.C. 20005
United States",(202) 347-8349,356,8.2
556f6351498e88c34ecd12a9,Claudia's Steakhouse,38.9027844094586,-77.0346295436832,http://claudiassteakhouse.com,Latin American Restaurant,"1501 K St NW
Washington, D.C. 20009
United States",(202) 838-3219,79,
4ac3f982f964a520b79d20e3,Finn & Porter,38.901644534169,-77.0260173164452,http://embassysuites3.hilton.com/en/hotels/district-of-columbia/embassy-suites-by-hilton-washington-dc-convention-center-WASCCES/dining/finn-porter.html,American Restaurant,"900 10th St NW (at New York Ave. NW)
Washington, D.C. 20001
United States",(202) 719-1600,1947,6.1
4f260dfbe4b0717a6a171687,Fujimar Restaurant,38.90260692632714,-77.03227361978198,http://www.fujimardc.com,Sushi Restaurant,"1401 K St NW (14th and K)
Washington, D.C. 20005
United States",(202) 789-2800,1617,6.1
40b52f80f964a5205d001fe3,Green Lantern,38.904382513663606,-77.03088478395652,http://www.greenlanterndc.com,Gay Bar,"1335 Green Ct NW
Washington, D.C. 20005
United States",(202) 347-4533,10551,8.4
457e785ff964a520373f1fe3,Daily Grill - DC,38.905775805314015,-77.04184165596963,http://t.co/GmPLdB5Wf0,American Restaurant,"1200 18th St NW (at M St NW)
Washington, D.C. 20036
United States",(202) 822-5282,5277,6.4
3fd66200f964a520eff01ee3,DC Coast,38.90277398040852,-77.03226774930954,http://dccoast.com,Seafood Restaurant,"1401 K St NW (at Pennsylvania Ave NW)
Washington, D.C. 20005
United States",(202) 216-5988,3154,7.5
53407ac1498e37d365a70348,High Velocity,38.90392210937143,-77.02418216189731,,Sports Bar,"901 Massachusetts Ave NW (Marriott Marquis Washington, DC)
Washington, D.C. 20001
United States",,716,5.3
503532358aca10f34944e063,The Huxley,38.905461365942855,-77.04013466835022,http://www.huxleydc.com,Nightclub,"1730 M St NW (btwn Connecticut Ave. & 17th St. NW)
Washington, D.C. 20036
United States",(202) 670-1730,2548,6.4
4b2aca24f964a520b0af24e3,Josephine,38.903029677779934,-77.03378051519394,http://www.josephinedc.com,Nightclub,"1008 Vermont Ave NW (at K St. NW)
Washington, D.C. 20005
United States",(202) 556-3972,6012,7.0
4ac6254af964a520f8b220e3,Kaz Sushi Bistro,38.90134016,-77.044403,http://www.kazsushi.com,Sushi Restaurant,"1915 I St NW
Washington, D.C. 20006
United States",(202) 530-5500,2150,9.0
4331f400f964a520fe271fe3,Elephant & Castle,38.8953548,-77.028284,http://www.elephantcastle.com,Gastropub,"1201 Pennsylvania Ave NW (at 12th St. NW)
Washington, D.C. 20004
United States",(202) 347-7707,8942,7.9
4a761decf964a52047e21fe3,Equinox,38.901171,-77.038456,http://www.equinoxrestaurant.com,American Restaurant,"818 Connecticut Ave NW (at 17th St NW)
Washington, D.C. 20006
United States",(202) 331-8118,1436,8.6
40b3de00f964a5201a001fe3,Fast Eddie's Sports & Billiards,38.902546,-77.03559637069702,http://www.fasteddies.com,Pool Hall,"1520 K St NW (at 15th St)
Washington, D.C. 20005
United States",(202) 638-6800,849,5.1
40be6a00f964a520c7001fe3,Froggy Bottom Pub,38.902490773116355,-77.04587999341057,http://froggybottompub.com,Pub,"2021 K St NW (btwn 21st & 20th Sts. NW)
Washington, D.C. 20006
United States",(202) 338-3000,5253,6.3
4f0c6f0b0cd60c521005e5dd,Fuel Pizza,38.90226780126366,-77.03715205192566,http://fuelpizza.com,Pizza Place,"1606 K St NW
Washington, D.C. 20006
United States",(202) 659-3835,2383,6.1
4a959ceef964a520df2320e3,Georgia Brown's,38.901892418185945,-77.03434278690229,http://gbrowns.com,Southern / Soul Food Restaurant,"950 15th St NW (at K St NW)
Washington, D.C. 20005
United States",(202) 393-4499,6155,8.5
4a9463b2f964a5206c2120e3,Morton's The Steakhouse,38.9034241804894,-77.0400595664978,http://www.mortons.com,Steakhouse,"1050 Connecticut Ave NW (at L St. NW)
Washington, D.C. 20036
United States",(202) 955-5997,3556,8.2
50ca02bf245f2d4aa8c2b145,North Gate Grill,38.90343956644298,-77.03661433177977,http://www.northgategrill.com,American Restaurant,"1001 16th St NW
Washington, D.C. 20036
United States",(202) 393-1000,119,
559ffacd498eba3d2cb52035,Olivia's Diner,38.904599108575525,-77.04349055521932,http://www.oliviasdiner.com,Diner,"1120 19th Street, NW (L Street NW)
Washington, D.C. 20036
United States",(202) 775-3777,76,6.4
40b13b00f964a520c3f41ee3,The Oval Room,38.90075622264534,-77.03824486986049,http://www.ovalroom.com,New American Restaurant,"800 Connecticut Ave NW (at H St NW)
Washington, D.C. 20006
United States",(202) 463-8700,1123,7.7
4cb783f5bac937046d2bd57c,P.J. Clarke's,38.90239361099705,-77.03655810593648,http://pjclarkes.com/dc/,American Restaurant,"1600 K St NW (at 16th St. NW)
Washington, D.C. 20006
United States",(202) 463-6610,8574,7.4
4a9bff93f964a520ab3520e3,Penn Grill,38.90111352930447,-77.04495233478524,http://penngrilldc.com,Sandwich Place,"825 20th St NW (20th & I Streets)
Washington, D.C.
United States",(202) 296-0620,860,8.0
52cf4a9a498e3779a30ff04c,"Joe's Seafood, Prime Steak & Stone Crab",38.90017058533552,-77.0337636485853,http://www.joes.net/?loc=dc,Seafood Restaurant,"750 15th St NW (at H St NW)
Washington, D.C. 20005
United States",(202) 489-0140,2174,9.4
54cd8aac498eee1d265780b8,plume,38.90587,-77.036639,http://www.plumedc.com,American Restaurant,"1200 16th Street
Washington, D.C. 20036
United States",(202) 448-2300,10,
4af20d86f964a52082e521e3,Kellari Taverna,38.90257656464877,-77.04026895550027,http://kellaridc.com,Greek Restaurant,"1700 K St NW (at 17th St. NW)
Washington, D.C. 20006
United States",(202) 535-5274,2273,7.3
4b574b9ef964a520d52f28e3,Prime Rib,38.902574475,-77.045899,http://www.theprimerib.com,Steakhouse,"2020 K St NW
Washington, D.C. 20006
United States",(202) 466-8811,1168,8.0
4bca23c53740b713e2276065,Quill,38.906036,-77.0366062,http://jeffersondc.com/dining/quill/,Hotel Bar,"1200 16th St NW
Washington, D.C. 20036
United States",(202) 448-2300,1594,7.9
4c7448e866be6dcb3f51bd0f,Rasoi Indian Kitchen,38.90255964969522,-77.0423211188304,http://www.rasoidc.com,Indian Restaurant,"1810 K St NW (18th)
Washington, D.C. 20006
United States",(202) 775-5660,892,6.4
4bf57208cad2c9281c109d99,Rice Bar,38.90302783236368,-77.04341746577667,http://ricebardc.com/food-delivery-TW/rice-bar-washington.7976.r?QueryStringValue=HZJR71I/ftmjuIwes629Ug==,Korean Restaurant,"1020 19th St NW (btwn K & L Sts. NW)
Washington, D.C. 20036
United States",(202) 429-1701,1667,7.1
4d1a56152910236abaa63cbc,Lincoln,38.90425075048702,-77.03279614448547,http://www.lincolnrestaurant-dc.com,New American Restaurant,"1110 Vermont Ave NW (btwn L St and Thomas Circle NW)
Washington, D.C. 20005
United States",(202) 386-9200,11139,9.0
49de53eff964a52043601fe3,Shadow Room,38.90254915144214,-77.0474035869621,http://www.shadowroom.com,Nightclub,"2131 K St NW (at 21st St. NW)
Washington, D.C. 20037
United States",(202) 887-1200,6397,8.3
4ad75586f964a520970921e3,Sichuan Pavilion,38.902660981206964,-77.04260785668481,http://sichuanpavilion.googlepages.com,Chinese Restaurant,"1814 K St NW (at 18th St NW)
Washington, D.C. 20006
United States",(202) 466-7790,2591,7.8
506b19b3e4b04c2e39a76d58,Maddy's Tap Room,38.90380497724414,-77.0297264714399,http://www.maddystaproom.com,Bar,"1100 13th St NW (at L St NW)
Washington, D.C. 20005
United States",(202) 408-5500,4277,7.1
4a5f6a5af964a52088bf1fe3,Siroc,38.90182051885325,-77.03369617597967,http://www.sirocrestaurant.com,Italian Restaurant,"915 15th St NW
Washington, D.C. 20005
United States",(202) 628-2220,1341,7.5
4b761135f964a5206d3a2ee3,Le Bar @ Sofitel DC,38.90027258571429,-77.033628,http://colettebarandbistro.com,Bar,"806 15th St NW
Washington, D.C. 20005
United States",(202) 730-8700,1380,7.1
524afe4311d222132bcd446d,Sophie's Cuban Cuisine,38.90474776387246,-77.04352428879332,http://sophiescubandc.com,Latin American Restaurant,"1134 19th St NW
Washington, D.C. 20036
United States",(202) 833-1005,475,6.8
50e25a86e4b08db5ac456f00,Mari Vanna DC,38.90501886751483,-77.04044580459595,http://marivanna.ru,Russian Restaurant,"1141 Connecticut Ave NW
Washington, D.C. 20036
United States",(202) 783-7777,2874,8.6
554fe6ef498e35d643cb7c8f,The Speak,38.90259789446069,-77.0326728368463,http://thespeakdc.com,Bar,"1413 K St NW (14th St NW & K St NW)
Washington, D.C. 20005
United States",(202) 930-1830,190,8.8
40b13b00f964a52045f31ee3,Stan's Restaurant & Lounge,38.90359481451712,-77.0332126212044,http://stansrestaurant.com,American Restaurant,"1029 Vermont Ave NW
Washington, D.C. 20005
United States",(202) 347-4488,4266,8.6
4b1fe10ff964a520262a24e3,Mio,38.904101893994884,-77.03290337004393,http://www.miorestaurant.com,Latin American Restaurant,"1110 Vermont Ave NW (at L St NW)
Washington, D.C. 20005
United States",(202) 955-0075,2879,8.7
4bd6e50c1728986e8d29b735,Morrison-Clark Inn,38.904463,-77.026501,http://www.morrisonclark.com?src=mecomm_digitalmedia_businessbasic,Hotel Bar,"1011 L Street, NW
Washington, D.C. 20001
United States",(202) 898-1200,1666,6.6
5473c03a498e4a60bde4d44a,Nagomi Izakaya,38.90566529659454,-77.04433389174324,http://www.nagomidc.com,Japanese Restaurant,"1990 M St NW, Suite 100 (at 20th St NW)
Washington, D.C. 20036
United States",(202) 525-4016,148,6.1
4a29682df964a5208b951fe3,Nooshi,38.90455966811679,-77.04368591308594,http://nooshidc.com,Sushi Restaurant,"1120 19th St NW
Washington, D.C. 20036
United States",(202) 293-3138,8456,8.2
4e2f1069ae60231c03295038,Wicked Waffle,38.90153486,-77.04016997,http://www.wickedwaffle.com,Breakfast Spot,"1712 I (Eye) St. NW (btwn 17th & 18th Sts. NW)
Washington, D.C. 20006
United States",(202) 944-2700,1510,8.8
40b13b00f964a520c4f41ee3,Ozio Restaurant & Lounge,38.90578697623218,-77.0424735546112,http://www.oziodc.com,Lounge,"1813 M St Nw (18th St NW and M St NW)
Washington, D.C. 20036
United States",(202) 822-6000,8616,7.1
454a1734f964a5209f3c1fe3,Panache Restaurant,38.904735481459234,-77.03977418214083,http://www.panacherestaurant.com,Mediterranean Restaurant,"1725 Desales St NW
Washington, D.C. 20036
United States",(202) 293-7760,2055,6.7
49e1a56af964a520e4611fe3,The Park at 14th,38.90198074620379,-77.03194749782213,http://www.park14.com,Lounge,"920 14th St NW (btwn K & I St. NW)
Washington, D.C. 20005
United States",(202) 737-7275,15054,8.2
40b13b00f964a520daf41ee3,Post Pub,38.90356403012997,-77.0339897274971,http://postpubdc.com,Dive Bar,"1422 L St NW
Washington, D.C. 20005
United States",(202) 628-2111,4036,6.1
40b13b00f964a520dff41ee3,Recessions,38.904028535106605,-77.042709058118,http://recessionsdc.com,Dive Bar,"1823 L St NW (btwn 18th & 19th St NW)
Washington, D.C. 20036
United States",(202) 296-6686,3379,6.8
40b13b00f964a520f3f41ee3,Rumors,38.90548262960392,-77.04341746577667,http://www.rumorsrestaurant.com,Bar,"1900 M St NW
Washington, D.C. 20036
United States",(202) 466-7378,7782,6.3
53aed2f7498e812851397496,Rural Society,38.905588834535045,-77.03435965496705,http://ruralsocietyrestaurant.com,Argentinian Restaurant,"1177 15th St NW (at M St NW)
Washington, D.C. 20005
United States",(202) 587-2629,896,8.1
43f44496f964a5209c2f1fe3,Science Club,38.90484979899102,-77.04369932413101,http://www.scienceclubdc.com,Vegetarian / Vegan Restaurant,"1136 19th St NW (btwn L & M St NW)
Washington, D.C. 20036
United States",(202) 775-0747,8872,7.4
4a777441f964a5208ce41fe3,Smith & Wollensky,38.90414221154123,-77.04346060752869,http://www.smithandwollensky.com,Steakhouse,"1112 19th St NW (at L St NW)
Washington, D.C. 20036
United States",(202) 466-1100,2460,8.8
526707e6498e51e23f56af9b,Stonefish Grill,38.90362,-77.038661,http://www.thestonefishgrill.com,Seafood Restaurant,"1708 L street NW (L)
Washington, D.C. 20036
United States",(202) 827-4980,320,6.2
4b4bda2df964a5209da926e3,Taberna Del Alabardero,38.90092771369222,-77.041717171669,http://www.grupolezama.es,Spanish Restaurant,"1776 I St NW (at 18th St)
Washington, D.C. 20006
United States",(202) 429-2200,2274,7.4
3fd66200f964a520cff01ee3,Vidalia,38.90569571982094,-77.04464311366006,http://www.vidaliadc.com,Southern / Soul Food Restaurant,"1990 M St NW (at 20th St NW)
Washington, D.C. 20036
United States",(202) 659-1990,1893,8.3
5098495be4b02377e43996a7,Woodward Table,38.90023832961242,-77.03344877610361,http://www.woodwardtable.com,American Restaurant,"1426 H St. NW (at 15th St. NW)
Washington, D.C. 20005
United States",(202) 347-5353,3865,7.7
4afcb9d9f964a520652522e3,Zentan,38.90506061276737,-77.0316696166992,https://www.kimptonhotels.com/boutique-hotels-in-dc-metro-area,Asian Restaurant,"1155 14th St NW (at Massachusetts Ave.)
Washington, D.C. 20005
United States",(202) 379-4366,4562,7.6
4b660847f964a520a00f2be3,Al Tiramisu,38.909657,-77.045615,http://www.altiramisu.com,Italian Restaurant,"2014 P St NW
Washington, D.C. 20036
United States",(202) 467-4466,1094,8.6
49ea8c10f964a52079661fe3,Alero Restaurant,38.91712110417829,-77.02991764999791,http://www.alerorestaurant.com,Mexican Restaurant,"1301 U St NW (at 13th St NW)
Washington, D.C. 20009
United States",(202) 462-2322,11087,6.6
556a4572498e618f7f64e48c,Ankara,38.908011432998094,-77.04346244390045,http://www.ankaradc.net,Turkish Restaurant,"1320 19th St NW
Washington, D.C. 20036
United States",(202) 293-6301,186,7.0
4af52c87f964a52086f821e3,Annie's Paramount Steakhouse,38.91162621285767,-77.03845290244743,http://annies.biz,Steakhouse,"1609 17th St NW (btwn Corcoran St. NW & Q St. NW)
Washington, D.C. 20009
United States",(202) 232-0395,12489,9.0
4af99f00f964a5209d1222e3,BGR - The Burger Joint,38.91051859311193,-77.04427599906921,http://www.bgrtheburgerjoint.com,Burger Joint,"1514 Connecticut Ave NW (btwn Q St. & Dupont Cir NW)
Washington, D.C. 20036
United States",(202) 299-1071,7022,7.6
5224d92e8bbd808c34f1e52d,Bar Charley,38.91503285017776,-77.04149723052979,,Cocktail Bar,"1825 18th St NW (btwn T & Swann)
Washington, D.C. 20009
United States",(202) 627-2183,2525,8.4
4a1b038bf964a520bf7a1fe3,Bistrot Du Coin,38.913843267994885,-77.04592823982239,http://www.bistrotducoin.com,Bistro,"1738 Connecticut Ave NW (at S St. NW)
Washington, D.C. 20009
United States",(202) 234-6969,8734,8.9
4aa1b1baf964a520764120e3,Bar Dupont,38.910307856470226,-77.04328815357749,http://www.doylecollection.com/locations/washington_dc_hotels/the_dupont_hotel.aspx,Hotel Bar,"1500 New Hampshire Ave NW (Dupont Circle Hotel)
Washington, D.C. 20036
United States",(202) 483-6000,12451,8.2
412a8500f964a520880c1fe3,Bar Rouge,38.908243886496386,-77.03631071191536,https://www.kimptonhotels.com/boutique-hotels-in-dc-metro-area,Hotel Bar,"1315 16th St NW
Washington, D.C. 20036
United States",(202) 939-6422,1419,6.9
4a345574f964a520169c1fe3,Beacon Bar and Grill,38.90684783333333,-77.038219,http://www.bbgwdc.com,Hotel Bar,"1615 Rhode Island Ave NW (at 17th St NW)
Washington, D.C. 20036
United States",(202) 872-1126,9168,7.1
46b17e5ff964a5209a491fe3,Bua Thai Cuisine Restaurant & Bar,38.90971525302294,-77.03814928720051,http://buathai.com,Thai Restaurant,"1635 P St NW (at 17th St. NW)
Washington, D.C. 20036
United States",(202) 265-0828,1414,7.7
51153143e4b0d82aad11fe8a,Bub and Pop's,38.90577654002815,-77.04250574111937,http://bubandpops.com,Sandwich Place,"1815 M St NW (btwn 18th & 19th St NW)
Washington, D.C. 20036
United States",(202) 457-1111,1397,9.3
40b13b00f964a52045f71ee3,The Big Hunt,38.90841299328903,-77.04288198762777,http://thebighunt.net,Dive Bar,"1345 Connecticut Ave NW
Washington, D.C. 20036
United States",(202) 785-2333,17175,7.5
4a7e1566f964a520e6f01fe3,Bistro Bistro,38.91336951655649,-77.04529255628586,http://www.bistrobistrodc.com,Bistro,"1727 Connecticut Ave NW
Washington, D.C. 20009
United States",(202) 328-1640,2067,5.9
4bd92874e914a593a5da55fa,The Camelot Showbar,38.9056662989517,-77.04269781351852,http://www.camelotshowbar.com,Strip Club,"1823 M St NW
Washington, D.C. 20036
United States",(202) 887-5966,160,
504f505564a47064ed1948b1,The Board Room,38.9136157842187,-77.0454454421997,http://boardroomdc.com,Gaming Cafe,"1737 Connecticut Ave NW
Washington, D.C. 20009
United States",(202) 518-7666,5184,7.8
4f5fd3dae4b0c27826eb4263,Boqueria,38.90571269840771,-77.04341184351001,http://www.boquerianyc.com,Spanish Restaurant,"1837 M St NW (at 19th St NW)
Washington, D.C. 20036
United States",(202) 558-9545,6988,9.3
4da5c3610cb6d75e29fe7d5f,City Lights of China Express,38.8938069219528,-77.03127838277294,,Chinese Restaurant,"1300 Pennsylvania Ave NW (in the Ronald Reagan Building Food Court)
Washington, D.C. 20004
United States",(571) 435-6087,74,
40b13b00f964a52025f41ee3,Buffalo Billiards,38.9084418967038,-77.04371273517609,http://www.buffalobilliards.com,Sports Bar,"1330 19th St NW (at Connecticut Ave. NW)
Washington, D.C. 20036
United States",(202) 331-7665,19345,6.3
3fd66200f964a520c4f01ee3,Café Citron,38.90832107954709,-77.0427034358184,http://www.cafecitrondc.com,Bar,"1343 Connecticut Ave NW (at 18th St)
Washington, D.C. 20036
United States",(202) 530-8844,6599,6.5
49ff733ef964a52027701fe3,Darlington House,38.91154803304837,-77.04474431338818,http://www.darlingtonhousedc.com,Italian Restaurant,"1610 20th St NW (at Q St NW)
Washington, D.C. 20009
United States",(202) 332-3722,4899,6.4
4ca6b9ed44a8224bfd990640,Dupont Italian Kitchen,38.91242200419274,-77.03825980424881,http://dupontitaliankitchen.com,Italian Restaurant,"1637 17th St NW (at R St NW)
Washington, D.C. 20009
United States",(202) 328-0100,13659,8.0
4b3a8196f964a520e66825e3,Circa at Dupont,38.911085499542,-77.04411462481345,http://circaatdupont.com,American Restaurant,"1601 Connecticut Ave NW (at Q St NW)
Washington, D.C. 20009
United States",(202) 667-1601,10531,8.2
40b13b00f964a52044f41ee3,Cobalt,38.91266552260647,-77.03837980995769,http://cobaltdc.com,Gay Bar,"1639 R St NW (at 17th St NW)
Washington, D.C. 20009
United States",(202) 232-4416,33150,7.8
3fd66200f964a520b3f11ee3,Floriana,38.911286,-77.038448,http://florianarestaurant.com,Italian Restaurant,"1602 17th St NW (at Q St NW)
Washington, D.C. 20009
United States",(202) 667-5937,4511,8.7
40b13b00f964a52023f51ee3,Trio's Fox & Hounds,38.91097409237181,-77.03836856495533,http://www.triofoxandhounds.com,Bar,"1537 17th St NW
Washington, D.C. 20036
United States",(202) 232-6305,10978,6.3
4b7875a3f964a520dacf2ee3,Giovanni's Trattu,38.906545,-77.04267171,http://giovannistrattu.com,Italian Restaurant,"1823 Jefferson Pl NW (btw N 18th St & N 19th St)
Washington, D.C. 20036
United States",(202) 452-4960,293,6.2
5011c677e4b01be62152c452,Crios Modern Mexican,38.90967571461595,-77.0471787035144,http://www.criosmodmex.com,Mexican Restaurant,"2120 P St NW
Washington, D.C. 20008
United States",(202) 822-8800,1891,6.1
509056b8d63e87c2d344ad12,DGS Delicatessen,38.90772390913873,-77.04199075698853,http://www.dgsdelicatessen.com,Jewish Restaurant,"1317 Connecticut Ave NW
Washington, D.C. 20036
United States",(202) 293-4400,3416,8.0
50bfd553e4b0b88ccdb1dfc4,Heist DC,38.90647490567619,-77.0418207315329,http://heistdc.com,Lounge,"1802 Jefferson Pl NW
Washington, D.C. 20036
United States",(202) 716-2055,2202,7.1
4cdd7346930af04d89389697,Dirty Martini,38.906600685683365,-77.04153961416446,http://www.dirtymartinidc.com,Cocktail Bar,"1223 Connecticut Ave NW
Washington, D.C. 20036
United States",(202) 503-2640,7980,6.7
522a9a0511d2b2f9a85cedb4,Duke's Grocery,38.91020267677425,-77.03834607494751,http://dukesgrocery.com,Gastropub,"1513 17th St NW (P Street / Church Street)
Washington, D.C. 20036
United States",(202) 733-5623,3756,9.2
40b13b00f964a5206ff71ee3,Eighteenth Street Lounge,38.90620479707226,-77.04184322089412,http://www.eighteenthstreetlounge.com,Lounge,"1212 18th St NW (at Jefferson Pl NW)
Washington, D.C. 20036
United States",(202) 667-7960,13263,8.4
40b13b00f964a5208cf41ee3,JR's Bar & Grill,38.91032536238806,-77.03816053222326,http://www.jrswdc.com,Gay Bar,"1519 17th St NW
Washington, D.C. 20009
United States",(202) 328-0090,48308,8.6
51e72024498ef2f273cfeb58,Kabin,38.90832833056579,-77.0424391874411,http://www.kabindc.com,Nightclub,"1337 Connecticut Ave NW (DuPont Circle)
Washington, D.C. 20036
United States",(202) 810-2770,1722,5.7
4e4e45d7bd4101d0d7a68a73,Keren Restaurant,38.91695051030814,-77.04131471979883,,Ethiopian Restaurant,"1780 Florida Ave NW
Washington, D.C. 20009
United States",(202) 265-5764,969,9.1
412a8500f964a520740c1fe3,Komi,38.910016,-77.03841528333334,http://komirestaurant.com,Greek Restaurant,"1509 17th St NW (btwn P & Q St NW)
Washington, D.C. 20036
United States",(202) 332-9200,1065,9.2
4a70f0d6f964a520d5d81fe3,La Tomate,38.91285538673401,-77.04508541666667,http://latomatebistro.com,Italian Restaurant,"1701 Connecticut Ave NW
Washington, D.C. 20009
United States",(202) 667-5505,2320,7.1
4ba17ce1f964a5204fbb37e3,Levante's,38.90803281165565,-77.04372346401215,http://www.levantes.com,Mediterranean Restaurant,"1320 19th St NW (at Sunderland Pl NW)
Washington, D.C. 20036
United States",(202) 293-6301,2136,
4a29adb9f964a520bf951fe3,Level One,38.91265860960412,-77.03840792245896,http://levelonedc.com,American Restaurant,"1639 R St NW (at 17th St NW)
Washington, D.C. 20009
United States",(202) 745-0025,10406,7.7
4eb1a556f9f43874813354f1,Little Serow,38.91022848540535,-77.0382571220398,http://www.littleserow.com,Thai Restaurant,"1511 17th St NW (at Church St NW)
Washington, D.C. 20036
United States",,1806,9.4
4a7cd86cf964a520d9ed1fe3,Firefly,38.907432,-77.04545559999998,http://www.firefly-dc.com,American Restaurant,"1310 New Hampshire Ave
Washington, D.C. 20004
United States",(202) 861-1310,6169,8.7
40b13b00f964a52066f41ee3,The Fireplace,38.90965244068918,-77.04866409301758,http://www.fireplacedc.com,Gay Bar,"2161 P St NW (at 22nd St NW and P ST NW)
Washington, D.C. 20037
United States",(202) 293-1293,8371,7.3
4a383749f964a520d09e1fe3,Mai Thai,38.9060917127142,-77.0435357093811,http://maithai.us,Thai Restaurant,"1200 19th St NW (at M St. NW)
Washington, D.C. 20036
United States",(202) 452-6870,2927,7.9
40b13b00f964a5206cf41ee3,The Front Page,38.908687784102156,-77.04392909094656,http://www.dcfrontpage.com,Sports Bar,"1333 New Hampshire Ave NW (at O St. NW)
Washington, D.C. 20036
United States",(202) 296-6500,20094,7.3
542a1a23498e54fc39f093bb,The Manor,38.9079006700757,-77.04216931616138,,Lounge,"1327 Connecticut Ave NW
Washington, D.C.
United States",,15,
42911d00f964a5200d241fe3,Gazuza Lounge,38.91203257399241,-77.04460375818734,,Nightclub,"1629 Connecticut Ave NW (at Hillyer Pl NW)
Washington, D.C. 20009
United States",(202) 667-5500,4118,6.8
515b624ae4b002796af9d867,GBD (Golden Brown Delicious),38.90793471438039,-77.0421490073204,http://www.gbdchickendoughnuts.com,Fried Chicken Joint,"1323 Connecticut Ave NW (btwn N St. & Dupont Cir. NW)
Washington, D.C. 20036
United States",(202) 524-5210,5602,8.7
5097f56a70438789d319687a,Glen's Garden Market,38.91425440654796,-77.0451208949089,http://www.glensgardenmarket.com,Grocery Store,"2001 S St NW (20th and S Street)
Washington, D.C. 20009
United States",(202) 588-5698,4148,9.1
4a6b69f6f964a520b1ce1fe3,Meiwah,38.90528561233861,-77.047572249273,http://meiwahrestaurant.com,Chinese Restaurant,"1200 New Hampshire Ave NW (M st.)
Washington, D.C. 20036
United States",(202) 833-2888,3824,7.9
4b5a74a7f964a5202fc628e3,Midtown Lounge,38.90656342551088,-77.041357755661,http://www.midtown-dc.com,Nightclub,"1219 Connecticut Ave NW, Fl 2 (at 18th St NW)
Washington, D.C. 20036
United States",(202) 466-7529,5222,6.0
53c2a1ce498eaf43f91af602,Mimosa Restaurant,38.91591382971357,-77.04167455058294,http://mimosarestaurantdc.com,Vietnamese Restaurant,"1915 18th Street Nw
Washington, D.C. 20009
United States",(202) 232-8881,88,7.5
49f3f501f964a520f36a1fe3,Moby Dick House of Kabob,38.90483727538063,-77.06131607294083,http://www.mobysonline.com,Persian Restaurant,"1070 31st St NW (at M St NW)
Washington, D.C. 20007
United States",(202) 333-4400,2564,7.4
4a7875ebf964a520b1e51fe3,Grillfish,38.90543104294668,-77.04744856360139,http://www.grillfishdc.com,Seafood Restaurant,"1200 New Hampshire Ave NW (M St. NW)
Washington, D.C. 20036
United States",(202) 331-7310,2396,8.4
51004c0de4b08abe47e24225,The Gryphon,38.908260313325435,-77.04231262207031,http://www.thegryphondc.com,Gastropub,"1337 Connecticut Ave NW
Washington, D.C. 20036
United States",(703) 509-4444,2092,7.5
49ee54f4f964a5204c681fe3,Mourayo,38.9137233132833,-77.04584626049449,http://mourayous.com,Greek Restaurant,"1732 Connecticut Ave NW (at S Street NW)
Washington, D.C. 20009
United States",(202) 667-2100,700,6.9
441be740f964a5204d311fe3,Hank's Oyster Bar,38.91102949853351,-77.03804808194874,http://www.hanksoysterbar.com,Seafood Restaurant,"1624 Q St NW (at 17th St NW)
Washington, D.C. 20009
United States",(202) 462-4265,10193,9.2
4b1ef474f964a520082224e3,Obelisk,38.909752622714755,-77.04629302024841,,Italian Restaurant,"2029 P St NW (btwn Hopkins & 21st St. NW)
Washington, D.C. 20036
United States",(202) 872-1180,417,8.3
