2637,The Board Room,http://www.boardroomdc.com,Dupont Circle,http://boardroomdc.com/parties-and-groups-faq/
2749,Tonic Restaurant,http://www.tonicrestaurantdc.com,Foggy Bottom,http://tonicrestaurantdc.com/foods/specials/
2433,Lavagna,http://www.lavagnadc.com,Capitol Hill,http://www.lavagnadc.com/
3040,Shaw's Tavern,http://www.shawstavern.com,Shaw,http://www.shawstavern.com/contact/
2865,The Big Board,http://www.thebigboarddc.com,H Street,http://www.thebigboarddc.com/
2668,Gazuza Lounge,http://www.gazuzadc.com/,Dupont Circle,http://www.gazuzadc.com/
2360,Madam's Organ Blues Bar,http://www.madamsorgan.com,Adams Morgan,http://www.madamsorgan.com/index.html
2855,Smith Commons,http://www.smithcommonsdc.com,H Street,http://www.smithcommonsdc.com/index.php/events
2738,Circle Bistro,http://www.thecirclehotel.com/eat-drink-lounge/circle-bistro,Foggy Bottom,http://www.thecirclehotel.com/food-drinks/circle-bistro.aspx
2549,Bottom Line,http://www.thebottomlinedc.com,Foggy Bottom,http://thebottomlinedc.com/beer-menu/
2714,Russia House Restaurant & Lounge,http://www.russiahouselounge.com,Friendship Heights,http://www.russiahouselounge.com/
